5.120417055766,4.27435853001768,3.5850003469623,4.06108661301302,3.92482723751506,2.91305995000227,4.11754395053883,3.01738171956805,3.72112220513856,5.50494488675408,0,3.29311091913675,3.76031453924609,4.33939793615454,3.44812582158715,5.16561956967387,5.1642577198447,5.16837264634389,5.17198421068697,5.17378706575408,5.16136902229436
5.11488540968873,4.41982860704313,3.52079229063656,4.52484322588685,2.9197726856566,3.17813755629171,3.67132133655867,4.03429289707214,2.74077418267913,4.19960459705121,3.29311091913675,0,3.45637316343559,3.53550363916686,3.09044578745444,4.45848672206735,4.4578997235555,4.46082510465232,4.46211371822496,4.46142206147664,4.45248562048089
5.67321991519239,4.69028622672434,3.52750179349131,2.34546250140616,3.00518513159923,2.77887850806746,1.43956018170835,4.75111737094545,3.95433690156192,4.16516716138965,3.76031453924609,3.45637316343559,0,4.62157709966089,3.10414183474238,4.76420660589904,4.76064127506021,4.76882236229543,4.7666064055386,4.77001030141643,4.75945662259794
3.96568211343727,4.33751304518423,3.24761612262669,4.82150331237126,4.03340661977647,3.54008310049175,4.74837130465318,2.39456353893895,3.70455408003964,4.34167179375677,4.33939793615454,3.53550363916686,4.62157709966089,0,4.15802677516914,3.5636730563235,3.55536694168157,3.55909803665688,3.56106518852819,3.55708735024924,3.54819060585241
4.68655608742635,4.41457233255273,2.88823809845548,3.75332425809719,1.59319014473748,3.64808900337945,3.90164084425944,3.82022803649088,1.69542940987508,4.16607865260881,3.44812582158715,3.09044578745444,3.10414183474238,4.15802677516914,0,4.183589903539,4.17851097774399,4.18321342256097,4.1811448157423,4.18611868615938,4.16990723247046
2.2037577403521,2.97888607610095,2.62810688667252,4.91306257537105,3.40924297690293,3.67238160528535,5.1313764608484,4.46453384531404,3.75212863833015,3.39035378764933,5.16561956967387,4.45848672206735,4.76420660589904,3.5636730563235,4.183589903539,0,0.034829390675575,0.0205894253222903,0.0295315729959779,0.0273800414516526,0.0359633186544455
2.18983573961025,2.97576266641775,2.63210310027131,4.90741815835129,3.4112779838704,3.6752908146931,5.12467229107238,4.45576410025365,3.74956354724021,3.38855695676967,5.1642577198447,4.4578997235555,4.76064127506021,3.55536694168157,4.17851097774399,0.034829390675575,0,0.0328838725038944,0.0369469992175519,0.0372935639003966,0.0434992021073965
2.20020927773639,2.98144910936469,2.63153424648217,4.91535068517011,3.41084884386709,3.67903671466176,5.13526261644381,4.46041234881819,3.75052984762245,3.39284990778874,5.16837264634389,4.46082510465232,4.76882236229543,3.55909803665688,4.18321342256097,0.0205894253222903,0.0328838725038944,0,0.0205142799159972,0.0175384110191792,0.0371816608736027
2.2041396753177,2.98788819263269,2.63166958101812,4.91404690742321,3.40747784454877,3.68116531600443,5.13408295107108,4.46326615670807,3.74839438563088,3.38938735810761,5.17198421068697,4.46211371822496,4.7666064055386,3.56106518852819,4.1811448157423,0.0295315729959779,0.0369469992175519,0.0205142799159972,0,0.0246063667868082,0.0376460796059827
2.20124837672627,2.9869712062157,2.63533148961435,4.91837734057138,3.41328966148754,3.68207264495437,5.13593836701654,4.4636194514349,3.75246079882097,3.38882419566368,5.17378706575408,4.46142206147664,4.77001030141643,3.55708735024924,4.18611868615938,0.0273800414516526,0.0372935639003966,0.0175384110191792,0.0246063667868082,0,0.0372715781992362
2.20349896982066,2.9925461298343,2.61687164416032,4.91507552146471,3.4004961828245,3.6709897054168,5.1304566148143,4.45094266700353,3.73717317751105,3.37616881550378,5.16136902229436,4.45248562048089,4.75945662259794,3.54819060585241,4.16990723247046,0.0359633186544455,0.0434992021073965,0.0371816608736027,0.0376460796059827,0.0372715781992362,0
